name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
sub_3, passed, 2.86236, 0, 0, 0, 0, 0, 1
sub_4, passed, 2.87441, 0, 0, 0, 0, 0, 1
sub_5, passed, 2.85917, 0, 0, 0, 0, 0, 1
xori_0, passed, 2.85043, 0, 0, 0, 0, 0, 1
xori_1, passed, 2.85926, 0, 0, 0, 0, 0, 1
xori_2, passed, 2.89441, 0, 0, 0, 0, 0, 1
xori_3, passed, 2.85262, 0, 0, 0, 0, 0, 1
xori_4, passed, 2.87188, 0, 0, 0, 0, 0, 1
xor_0, passed, 2.84812, 0, 0, 0, 0, 0, 1
xor_1, passed, 2.86235, 0, 0, 0, 0, 0, 1
xor_2, passed, 2.85968, 0, 0, 0, 0, 0, 1
xor_3, passed, 2.8724, 0, 0, 0, 0, 0, 1
xor_4, passed, 2.85126, 0, 0, 0, 0, 0, 1
beq_0, passed, 3.0661, 0, 0, 0, 0, 0, 2
beq_1, passed, 3.13555, 0, 0, 0, 0, 0, 4
beq_2, passed, 3.2514, 0, 0, 0, 0, 0, 10
beq_3, passed, 3.13007, 0, 0, 0, 0, 0, 6
bgezal_0, passed, 3.02536, 0, 0, 0, 0, 0, 2
bgezal_1, passed, 3.02616, 0, 0, 0, 0, 0, 2
bgezal_2, passed, 3.10118, 0, 0, 0, 0, 0, 4
bgezal_3, passed, 3.26945, 0, 0, 0, 0, 0, 10
bgezal_4, passed, 3.26507, 0, 0, 0, 0, 0, 10
bgezal_5, passed, 3.12871, 0, 0, 0, 0, 0, 6
bgezal_6, passed, 3.32814, 0, 0, 0, 0, 0, 5
bgezal_7, passed, 3.41467, 0, 0, 0, 0, 0, 8
bgez_0, passed, 3.02555, 0, 0, 0, 0, 0, 2
bgez_1, passed, 3.03947, 0, 0, 0, 0, 0, 2
bgez_2, passed, 3.13793, 0, 0, 0, 0, 0, 4
bgez_3, passed, 3.2771, 0, 0, 0, 0, 0, 10
bgez_4, passed, 3.26011, 0, 0, 0, 0, 0, 10
bgez_5, passed, 3.17737, 0, 0, 0, 0, 0, 6
bgtz_0, passed, 3.03187, 0, 0, 0, 0, 0, 2
bgtz_1, passed, 3.06921, 0, 0, 0, 0, 0, 4
bgtz_2, passed, 3.05454, 0, 0, 0, 0, 0, 4
bgtz_3, passed, 3.35203, 0, 0, 0, 0, 0, 10
